Vin_3_104	01_Vinaya_Mahaavi_1.txt	6322
Vin_3_105	01_Vinaya_Mahaavi_1.txt	6390
Vin_3_106	01_Vinaya_Mahaavi_1.txt	6441
Vin_3_107	01_Vinaya_Mahaavi_1.txt	6504
Vin_3_109	01_Vinaya_Mahaavi_1.txt	6621
Vin_3_111	01_Vinaya_Mahaavi_1.txt	6717
Vin_3_112	01_Vinaya_Mahaavi_1.txt	6755
Vin_3_114	01_Vinaya_Mahaavi_1.txt	6875
Vin_3_115	01_Vinaya_Mahaavi_1.txt	7215
Vin_3_116	01_Vinaya_Mahaavi_1.txt	7416
Vin_3_117	01_Vinaya_Mahaavi_1.txt	7486
Vin_3_118	01_Vinaya_Mahaavi_1.txt	7589
Vin_3_119	01_Vinaya_Mahaavi_1.txt	7718
Vin_3_120	01_Vinaya_Mahaavi_1.txt	7788
Vin_3_122	01_Vinaya_Mahaavi_1.txt	7889
Vin_3_124	01_Vinaya_Mahaavi_1.txt	8074
Vin_3_125	01_Vinaya_Mahaavi_1.txt	8151
Vin_3_126	01_Vinaya_Mahaavi_1.txt	8233
Vin_3_127	01_Vinaya_Mahaavi_1.txt	8301
Vin_3_128	01_Vinaya_Mahaavi_1.txt	8373
Vin_3_129	01_Vinaya_Mahaavi_1.txt	8416
Vin_3_130	01_Vinaya_Mahaavi_1.txt	8592
Vin_3_131	01_Vinaya_Mahaavi_1.txt	8659
Vin_3_132	01_Vinaya_Mahaavi_1.txt	8735
Vin_3_133	01_Vinaya_Mahaavi_1.txt	8784
Vin_3_134	01_Vinaya_Mahaavi_1.txt	8824
Vin_3_135	01_Vinaya_Mahaavi_1.txt	8978
Vin_3_136	01_Vinaya_Mahaavi_1.txt	9020
Vin_3_137	01_Vinaya_Mahaavi_1.txt	9070
Vin_3_138	01_Vinaya_Mahaavi_1.txt	9125
Vin_3_140	01_Vinaya_Mahaavi_1.txt	9220
Vin_3_145	01_Vinaya_Mahaavi_1.txt	10170
Vin_3_146	01_Vinaya_Mahaavi_1.txt	10245
Vin_3_148	01_Vinaya_Mahaavi_1.txt	10345
Vin_3_150	01_Vinaya_Mahaavi_1.txt	10442
Vin_3_152	01_Vinaya_Mahaavi_1.txt	10550
Vin_3_153	01_Vinaya_Mahaavi_1.txt	10609
Vin_3_154	01_Vinaya_Mahaavi_1.txt	10723
Vin_3_156	01_Vinaya_Mahaavi_1.txt	10986
Vin_3_157	01_Vinaya_Mahaavi_1.txt	11118
Vin_3_158	01_Vinaya_Mahaavi_1.txt	11261
Vin_3_159	01_Vinaya_Mahaavi_1.txt	11300
Vin_3_161	01_Vinaya_Mahaavi_1.txt	11402
Vin_3_162	01_Vinaya_Mahaavi_1.txt	11446
Vin_3_163	01_Vinaya_Mahaavi_1.txt	11493
Vin_3_164	01_Vinaya_Mahaavi_1.txt	11534
